occurred_date_time,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,pra,census_tract,clearance_status,clearance_date,category_description,latitude,longitude,year,month,week,day,hour
2017-11-26 02:26:00,AGG ASSAULT WITH MOTOR VEH,False,2017-11-26 02:26:00,PARKING LOTS / GARAGE,1919 E RIVERSIDE DR,78741.0,3.0,HE,2,457.0,23.16,True,2017-11-26 00:00:00,Aggravated Assault,30.2418446,-97.72851114,2017.0,11.0,47.0,26.0,2.0
2017-11-26 02:36:00,ARMED ROBBERY,False,2017-11-26 02:37:00,PARKING LOTS / GARAGE,611 WOOD ST,78703.0,9.0,GE,1,372.0,12.0,False,2018-01-09 00:00:00,Robbery,30.27145901,-97.75127722,2017.0,11.0,47.0,26.0,2.0
2017-11-26 02:52:00,ROBBERY BY ASSAULT,False,2017-11-29 20:13:00,PARKING LOTS / GARAGE,3001 ESPERANZA XING,78758.0,7.0,AD,2,201.0,18.49,False,2017-12-17 00:00:00,Robbery,30.39837174,-97.72156621,2017.0,11.0,47.0,26.0,2.0
2017-11-26 12:13:00,RAPE,True,2017-11-26 12:13:00,RESIDENCE / HOME,5100 BLOCK FORT CLARK DR,78745.0,3.0,DA,3,492,24.03,True,2018-02-14 00:00:00,Rape,,,2017.0,11.0,47.0,26.0,12.0
2017-11-26 13:55:00,ARMED ROBBERY,False,2017-11-26 13:55:00,STREETS / HWY / ROAD / ALLEY,2800 NUECES ST,78705.0,9.0,BA,1,360.0,6.0,False,2018-03-05 00:00:00,Robbery,30.29349757,-97.74269769,2017.0,11.0,47.0,26.0,13.0
2017-11-26 16:15:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-11-26 17:40:00,RESIDENCE / HOME,7800 SAN FELIPE BLVD,78729.0,6.0,AD,4,168.0,,True,2017-11-26 00:00:00,Aggravated Assault,30.43795273,-97.76768297,2017.0,11.0,47.0,26.0,16.0
2017-11-26 19:49:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-11-26 21:30:00,RESIDENCE / HOME,4418 MAGIN MEADOW DR,78744.0,2.0,FR,8,530.0,24.27,True,2017-11-26 00:00:00,Aggravated Assault,30.17917671,-97.75875106,2017.0,11.0,47.0,26.0,19.0
2017-11-26 21:24:00,AGGRAVATED ASSAULT,False,2017-11-26 21:24:00,STREETS / HWY / ROAD / ALLEY,2906 E MARTIN LUTHER KING JR BLVD,78722.0,1.0,CH,3,390.0,4.0,True,2018-02-07 00:00:00,Aggravated Assault,30.28200496,-97.70841976,2017.0,11.0,47.0,26.0,21.0
2017-11-27 00:33:00,ROBBERY BY ASSAULT,False,2017-11-27 00:33:00,STREETS / HWY / ROAD / ALLEY,9433 PARKFIELD DR,78758.0,4.0,ED,1,238.0,18.19,False,2017-12-11 00:00:00,Robbery,30.36842159,-97.70533818,2017.0,11.0,48.0,27.0,0.0
2017-11-27 00:44:00,AGGRAVATED ASSAULT,False,2017-11-27 02:45:00,RESIDENCE / HOME,4719 BLUEBERRY TRL,78723.0,1.0,CH,4,323.0,21.0,True,2018-02-16 00:00:00,Aggravated Assault,30.29506118,-97.68530176,2017.0,11.0,48.0,27.0,0.0
2017-11-27 02:47:00,ROBBERY BY ASSAULT,False,2017-11-27 03:49:00,STREETS / HWY / ROAD / ALLEY,1100 BLOCK S 3RD ST,78704.0,9.0,DA,1,452.0,13.05,False,2018-01-02 00:00:00,Robbery,30.25366392,-97.75535198,2017.0,11.0,48.0,27.0,2.0
2017-11-27 10:15:00,ROBBERY BY ASSAULT,False,2017-11-27 10:18:00,STREETS / HWY / ROAD / ALLEY,2100 DOVE SPRINGS DR,78744.0,2.0,FR,5,517,,False,2017-12-18 00:00:00,Robbery,30.19382903,-97.75677124,2017.0,11.0,48.0,27.0,10.0
2017-11-27 11:37:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-11-27 11:37:00,RESIDENCE / HOME,6307 BLUFF SPRINGS RD,78744.0,2.0,FR,8,516.0,24.19,True,2017-11-30 00:00:00,Aggravated Assault,30.19139271,-97.76555536,2017.0,11.0,48.0,27.0,11.0
2017-11-27 13:18:00,ROBBERY BY ASSAULT,False,2017-11-27 13:18:00,COMMERCIAL / OFFICE BUILDING,6400 S 1ST ST,78745.0,2.0,FR,4,512.0,24.1,True,2017-11-29 00:00:00,Robbery,30.20030219,-97.78613368,2017.0,11.0,48.0,27.0,13.0
2017-11-27 16:00:00,ROBBERY BY ASSAULT,False,2017-11-27 16:00:00,STREETS / HWY / ROAD / ALLEY,GONZALES ST / CALLES ST,78702.0,3.0,CH,2,422.0,9.0,True,2017-12-19 00:00:00,Robbery,30.26105941,-97.71143199,2017.0,11.0,48.0,27.0,16.0
2017-11-27 17:52:00,AGGRAVATED ASSAULT,False,2017-11-27 17:52:00,STREETS / HWY / ROAD / ALLEY,1227 ELEANOR ST,78721.0,1.0,CH,5,397.0,21.1,False,2018-06-04 00:00:00,Aggravated Assault,30.27567649,-97.67971453,2017.0,11.0,48.0,27.0,17.0
2017-11-27 18:00:00,RAPE,False,2017-12-01 05:32:00,RESIDENCE / HOME,00 BLOCK AUSTIN,,,,,,,False,2017-12-13 00:00:00,Rape,,,2017.0,11.0,48.0,27.0,18.0
2017-11-27 19:55:00,AGGRAVATED ASSAULT,False,2017-11-27 22:26:00,PARKING LOTS / GARAGE,3427 PARKER LN,78741.0,3.0,HE,2,482.0,23.0,False,2018-01-15 00:00:00,Aggravated Assault,30.21993469,-97.74189647,2017.0,11.0,48.0,27.0,19.0
2017-11-27 20:10:00,ROBBERY BY ASSAULT,False,2017-11-27 20:10:00,STREETS / HWY / ROAD / ALLEY,E 6TH ST / TRINITY ST,78701.0,9.0,GE,2,382.0,11.0,True,2017-11-27 00:00:00,Robbery,30.26706768,-97.73934174,2017.0,11.0,48.0,27.0,20.0
2017-11-27 20:19:00,AGGRAVATED ASSAULT,False,2017-11-27 22:34:00,STREETS / HWY / ROAD / ALLEY,300 W 24TH ST,78705.0,9.0,UT,B,362.0,,False,2018-01-12 00:00:00,Aggravated Assault,30.2876556,-97.74050931,2017.0,11.0,48.0,27.0,20.0
2017-11-27 22:05:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-11-27 22:05:00,PARKING LOTS / GARAGE,6001 W PARMER LN,78727.0,6.0,AD,3,183.0,17.85,False,2017-12-01 00:00:00,Aggravated Assault,30.4414522,-97.7425389,2017.0,11.0,48.0,27.0,22.0
2017-11-27 23:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-11-28 10:08:00,RESIDENCE / HOME,2501 LAKEHURST DR,78744.0,2.0,FR,8,530,24.27,True,2017-12-05 00:00:00,Aggravated Assault,30.18351245,-97.75553311,2017.0,11.0,48.0,27.0,23.0
2017-11-27 23:35:00,AGGRAVATED ASSAULT,False,2017-11-27 23:35:00,PARKING LOTS / GARAGE,7703 N LAMAR BLVD NB,78752.0,4.0,ID,8,264.0,,True,2017-11-28 00:00:00,Aggravated Assault,30.34464919,-97.71295262,2017.0,11.0,48.0,27.0,23.0
2017-11-28 04:30:00,SEXUAL ASSAULT W/ OBJECT,False,2017-11-29 16:13:00,RESIDENCE / HOME,5300 BLOCK BUFFALO PASS,78745.0,5.0,DA,4,506,17.12,True,2018-03-28 00:00:00,Rape,,,2017.0,11.0,48.0,28.0,4.0
2017-11-28 08:48:00,AGG SEXUAL ASSAULT CHILD/OBJEC,True,2018-12-27 08:48:00,OTHER / UNKNOWN,00 BLOCK UNKNOWN,,,,,,,False,2019-06-19 00:00:00,Rape,,,2017.0,11.0,48.0,28.0,8.0
2017-11-28 10:26:00,ARMED ROBBERY,False,2017-11-28 10:26:00,OTHER / UNKNOWN,801 E WILLIAM CANNON DR,78745.0,2.0,FR,3,528.0,24.22,True,2017-12-15 00:00:00,Robbery,30.19060915,-97.77229753,2017.0,11.0,48.0,28.0,10.0
2017-11-28 17:00:00,AGG RAPE OF A CHILD,False,2017-12-05 18:05:00,RESIDENCE / HOME,10000 BLOCK N LAMAR BLVD,78758.0,4.0,ED,1,239.0,18.22,True,2018-01-25 00:00:00,Rape,,,2017.0,11.0,48.0,28.0,17.0
2017-11-28 17:12:00,AGGRAVATED ASSAULT,False,2017-11-28 18:03:00,PARKING LOTS / GARAGE,BURTON DR / E OLTORF ST,78741.0,3.0,HE,2,457.0,23.15,False,2018-01-08 00:00:00,Aggravated Assault,30.23091572,-97.73370256,2017.0,11.0,48.0,28.0,17.0
2017-11-28 18:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-11-29 16:28:00,RESIDENCE / HOME,9200 NORTH PLZ,78753.0,4.0,ED,3,251.0,,False,2017-12-07 00:00:00,Aggravated Assault,30.35460168,-97.68584909,2017.0,11.0,48.0,28.0,18.0
2017-11-28 23:00:00,SEXUAL ASSAULT W/ OBJECT,True,2017-11-30 11:31:00,RESIDENCE / HOME,1000 BLOCK SPRINGDALE RD,78721.0,1.0,CH,4,425.0,21.11,True,2018-01-09 00:00:00,Rape,,,2017.0,11.0,48.0,28.0,23.0
2017-11-28 23:08:00,ARMED ROBBERY,False,2017-11-28 23:08:00,DEPARTMENT / DISCOUNT STORE,1508 MONTOPOLIS DR,78741.0,3.0,HE,3,443.0,23.18,False,2018-07-04 00:00:00,Robbery,30.22849052,-97.70141131,2017.0,11.0,48.0,28.0,23.0
2017-11-29 00:57:00,AGGRAVATED ASSAULT,False,2017-11-29 00:58:00,RESIDENCE / HOME,901 TAULBEE LN,78757.0,7.0,ID,7,262.0,15.04,False,2018-01-23 00:00:00,Aggravated Assault,30.34522076,-97.71575618,2017.0,11.0,48.0,29.0,0.0
2017-11-29 04:00:00,SEXUAL ASSAULT OF CHILD/OBJECT,True,2017-11-29 05:23:00,RESIDENCE / HOME,3400 BLOCK SAVAGE SPRINGS DR,78754.0,1.0,ED,5,225.0,18.42,True,2019-06-05 00:00:00,Rape,,,2017.0,11.0,48.0,29.0,4.0
2017-11-29 04:00:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-11-30 11:07:00,RESIDENCE / HOME,10300 BLOCK GAIL RD,78748.0,5.0,FR,1,100.0,17.48,True,2017-12-06 00:00:00,Aggravated Assault,,,2017.0,11.0,48.0,29.0,4.0
2017-11-29 10:05:00,ROBBERY BY ASSAULT,False,2017-11-29 12:50:00,PARKING LOTS / GARAGE,9717 N LAMAR BLVD,78753.0,4.0,ED,1,240.0,18.23,True,2017-11-29 00:00:00,Robbery,30.36582905,-97.69453919,2017.0,11.0,48.0,29.0,10.0
2017-11-29 11:26:00,ROBBERY BY ASSAULT,False,2017-11-29 11:59:00,OTHER / UNKNOWN,1925 GASTON PLACE DR,78723.0,1.0,ID,4,295.0,21.0,False,2018-04-24 00:00:00,Robbery,30.3125943,-97.68967392,2017.0,11.0,48.0,29.0,11.0
2017-11-29 18:50:00,AGG ASSAULT WITH MOTOR VEH,False,2017-11-29 19:56:00,PARKING LOTS / GARAGE,6330 E US 290 HWY SVRD WB,78752.0,4.0,ID,1,280.0,18.12,False,2018-03-06 00:00:00,Aggravated Assault,30.32288954,-97.69905508,2017.0,11.0,48.0,29.0,18.0
2017-11-29 20:00:00,ROBBERY BY ASSAULT,False,2017-11-30 10:33:00,STREETS / HWY / ROAD / ALLEY,BRECKENRIDGE DR / ASPEN GLENN BLVD,78744.0,2.0,HE,6,498.0,24.31,False,2017-12-18 00:00:00,Robbery,30.20018867,-97.69736319,2017.0,11.0,48.0,29.0,20.0
2017-11-29 20:18:00,ROBBERY BY ASSAULT,False,2017-11-29 22:53:00,CONVENIENCE STORE,6301 E RIVERSIDE DR,78741.0,3.0,HE,5,459.0,23.12,True,2017-11-30 00:00:00,Robbery,30.22448991,-97.70334142,2017.0,11.0,48.0,29.0,20.0
2017-11-29 20:22:00,ARMED ROBBERY,False,2017-11-29 21:05:00,STREETS / HWY / ROAD / ALLEY,7306 PROVIDENCE AVE,78752.0,4.0,ID,1,265.0,18.12,False,2017-12-06 00:00:00,Robbery,30.33138555,-97.69638489,2017.0,11.0,48.0,29.0,20.0
2017-11-29 21:59:00,ARMED ROBBERY,False,2017-11-29 22:08:00,CONVENIENCE STORE,5517 CAMERON RD,78723.0,4.0,ID,5,293.0,21.0,False,2018-03-13 00:00:00,Robbery,30.31290154,-97.70434589,2017.0,11.0,48.0,29.0,21.0
2017-11-29 23:37:00,RAPE,False,2017-11-29 23:37:00,RESIDENCE / HOME,900 BLOCK DUNCAN LN,78705.0,9.0,BA,1,348.0,,False,2018-01-16 00:00:00,Rape,,,2017.0,11.0,48.0,29.0,23.0
2017-11-30 01:30:00,ROBBERY BY ASSAULT,False,2017-11-30 18:12:00,STREETS / HWY / ROAD / ALLEY,7403 E RIVERSIDE DR,78741.0,3.0,HE,5,459.0,,False,2017-12-18 00:00:00,Robbery,30.21869015,-97.6936185,2017.0,11.0,48.0,30.0,1.0
2017-11-30 01:30:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-11-30 10:08:00,RESIDENCE / HOME,2200 GARDEN ST,78702.0,3.0,CH,1,420.0,10.0,True,2018-01-04 00:00:00,Aggravated Assault,30.25314255,-97.72173404,2017.0,11.0,48.0,30.0,1.0
2017-11-30 02:00:00,RAPE,True,2018-10-18 09:53:00,RESIDENCE / HOME,1300 BLOCK KINNEY AVE,78704.0,5.0,DA,1,451,13.03,False,2018-12-13 00:00:00,Rape,,,2017.0,11.0,48.0,30.0,2.0
2017-11-30 02:55:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-11-30 02:55:00,RESIDENCE / HOME,2215 POST RD,78704.0,9.0,HE,1,478.0,23.08,True,2017-11-30 00:00:00,Aggravated Assault,30.24003446,-97.75158528,2017.0,11.0,48.0,30.0,2.0
2017-11-30 03:39:00,ARMED ROBBERY,False,2017-11-30 03:39:00,DRUG STORE / DR. OFFICE / HOSPITAL,11724 RESEARCH BLVD SVRD SB,78759.0,10.0,AD,7,190.0,25.0,False,2018-01-11 00:00:00,Robbery,30.41934013,-97.74789664,2017.0,11.0,48.0,30.0,3.0
2017-11-30 11:14:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-11-30 12:17:00,RESIDENCE / HOME,2309 BERKELEY AVE,78745.0,5.0,DA,4,505.0,17.13,True,2017-12-05 00:00:00,Aggravated Assault,30.20938972,-97.8068472,2017.0,11.0,48.0,30.0,11.0
2017-11-30 15:27:00,ROBBERY BY ASSAULT,False,2017-11-30 15:29:00,DEPARTMENT / DISCOUNT STORE,11401 CENTURY OAKS TER,78758.0,7.0,AD,2,201.0,18.49,True,2017-12-01 00:00:00,Robbery,30.40110278,-97.726296,2017.0,11.0,48.0,30.0,15.0
2017-11-30 18:41:00,AGGRAVATED ASSAULT,False,2017-11-30 22:28:00,STREETS / HWY / ROAD / ALLEY,11724 N IH 35 SVRD NB,78753.0,1.0,ED,7,222.0,18.32,True,2018-02-06 00:00:00,Aggravated Assault,30.38357906,-97.67331892,2017.0,11.0,48.0,30.0,18.0
2017-11-30 19:30:00,AGGRAVATED ASSAULT,False,2017-11-30 20:43:00,STREETS / HWY / ROAD / ALLEY,901 W BEN WHITE BLVD SVRD EB,78745.0,3.0,DA,3,490.0,20.0,False,2017-12-06 00:00:00,Aggravated Assault,30.22637546,-97.7744276,2017.0,11.0,48.0,30.0,19.0
2017-12-01 00:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2018-02-27 22:30:00,PARKING LOTS / GARAGE,111 CONGRESS AVE,78701.0,9.0,GE,3,406.0,11.0,False,2018-03-19 00:00:00,Aggravated Assault,30.26373894,-97.74365146,2017.0,12.0,48.0,1.0,0.0
2017-12-01 01:30:00,ROBBERY BY ASSAULT,False,2017-12-01 02:23:00,FIELD / WOODS,505 W 22ND ST,78705.0,9.0,BA,1,359.0,6.04,False,2018-01-15 00:00:00,Robbery,30.28493953,-97.74342809,2017.0,12.0,48.0,1.0,1.0
2017-12-01 01:57:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-12-01 01:57:00,RESIDENCE / HOME,2239 CROMWELL CIR,78741.0,3.0,HE,4,458.0,23.14,True,2017-12-01 00:00:00,Aggravated Assault,30.22840374,-97.7183901,2017.0,12.0,48.0,1.0,1.0
2017-12-01 06:00:00,FORCED SODOMY,False,2017-12-01 14:02:00,HOTEL / MOTEL / ETC.,8400 BLOCK E US 290 HWY SVRD WB,78754.0,1.0,ED,3,253,18.34,False,2017-12-20 00:00:00,Rape,,,2017.0,12.0,48.0,1.0,6.0
2017-12-01 07:30:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-12-01 07:30:00,RESIDENCE / HOME,12407 TURTLE ROCK RD,78729.0,6.0,AD,4,165.0,,False,2017-12-07 00:00:00,Aggravated Assault,30.44699298,-97.77567028,2017.0,12.0,48.0,1.0,7.0
2017-12-01 07:53:00,RAPE OF A CHILD,True,2019-08-06 07:53:00,RESIDENCE / HOME,8200 BLOCK COLONY LOOP DR,78724.0,1.0,CH,7,302.0,22.02,True,2019-09-18 00:00:00,Rape,,,2017.0,12.0,48.0,1.0,7.0
2017-12-01 09:00:00,AGG SEXUAL ASSAULT CHILD/OBJEC,False,2018-01-05 16:18:00,PARKING LOTS / GARAGE,1100 BLOCK RUTLAND DR,78758.0,4.0,ED,1,239,18.22,True,2018-04-03 00:00:00,Rape,,,2017.0,12.0,48.0,1.0,9.0
2017-12-01 09:10:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-12-01 09:18:00,RESIDENCE / HOME,1911 WILLOW CREEK DR,78741.0,3.0,HE,2,457.0,,True,2018-01-19 00:00:00,Aggravated Assault,30.23358855,-97.72718179,2017.0,12.0,48.0,1.0,9.0
2017-12-01 11:33:00,AGGRAVATED ASSAULT,False,2017-12-01 11:33:00,CONVENIENCE STORE,628 E OLTORF ST,78704.0,9.0,HE,1,478.0,23.0,True,2017-12-01 00:00:00,Aggravated Assault,30.23708784,-97.74907937,2017.0,12.0,48.0,1.0,11.0
2017-12-01 14:03:00,AGG RAPE OF A CHILD,False,2018-02-26 14:03:00,PARKING LOTS / GARAGE,3800 BLOCK E 12TH ST,78721.0,1.0,CH,4,424.0,21.0,False,2018-08-08 00:00:00,Rape,,,2017.0,12.0,48.0,1.0,14.0
2017-12-01 19:10:00,ARMED ROBBERY,False,2017-12-01 20:32:00,PARKING LOTS / GARAGE,8800 N IH 35 SVRD SB,78753.0,4.0,ED,1,250.0,18.0,False,2017-12-11 00:00:00,Robbery,30.35225082,-97.69282075,2017.0,12.0,48.0,1.0,19.0
2017-12-01 20:08:00,ARMED ROBBERY,False,2017-12-01 20:08:00,PARK / PLAYGROUND,9117 ANDERSON MILL RD,78729.0,6.0,AD,4,165.0,204.0,False,2017-12-05 00:00:00,Robbery,30.45134464,-97.78109115,2017.0,12.0,48.0,1.0,20.0
2017-12-01 21:08:00,AGG ASLT ENHANC STRANGL/SUFFOC,True,2017-12-01 21:08:00,RESIDENCE / HOME,1516 BURTON DR,78741.0,3.0,HE,2,457.0,,True,2017-12-05 00:00:00,Aggravated Assault,30.23885854,-97.7285505,2017.0,12.0,48.0,1.0,21.0
2017-12-01 22:00:00,RAPE OF A CHILD,True,2017-12-05 08:50:00,RESIDENCE / HOME,2500 BLOCK ANKEN DR,78741.0,3.0,HE,2,457.0,23.16,True,2018-01-04 00:00:00,Rape,,,2017.0,12.0,48.0,1.0,22.0
2017-12-02 01:55:00,AGG SEXUAL ASSAULT W OBJECT,False,2017-12-02 01:55:00,STREETS / HWY / ROAD / ALLEY,12500 BLOCK WATERS PARK RD,78727.0,7.0,AD,3,200.0,18.29,True,2017-12-12 00:00:00,Rape,,,2017.0,12.0,48.0,2.0,1.0
2017-12-02 03:00:00,AGGRAVATED ASSAULT,False,2017-12-02 10:24:00,RESIDENCE / HOME,4700 E RIVERSIDE DR,78741.0,3.0,HE,3,442,,False,2017-12-18 00:00:00,Aggravated Assault,30.23289806,-97.71880686,2017.0,12.0,48.0,2.0,3.0
2017-12-02 03:10:00,ARMED ROBBERY,False,2017-12-03 02:08:00,OTHER / UNKNOWN,9320 N LAMAR BLVD,78758.0,4.0,ED,1,237.0,18.19,False,2018-03-21 00:00:00,Robbery,30.36231658,-97.69760396,2017.0,12.0,48.0,2.0,3.0
2017-12-02 04:39:00,ROBBERY BY ASSAULT,False,2017-12-02 04:39:00,STREETS / HWY / ROAD / ALLEY,700 N IH 35 SVRD NB,78702.0,1.0,CH,2,411.0,9.0,False,2017-12-04 00:00:00,Robbery,30.26705637,-97.73376232,2017.0,12.0,48.0,2.0,4.0
2017-12-02 05:14:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-12-02 08:18:00,RESIDENCE / HOME,9210 NORTHGATE BLVD,78758.0,4.0,ED,2,235.0,,True,2017-12-11 00:00:00,Aggravated Assault,30.37184787,-97.71620073,2017.0,12.0,48.0,2.0,5.0
2017-12-02 08:00:00,AGGRAVATED ASSAULT,False,2017-12-02 09:25:00,RESIDENCE / HOME,6900 BENNETT AVE,78752.0,4.0,ID,1,265.0,18.12,True,2017-12-02 00:00:00,Aggravated Assault,30.32835797,-97.70243775,2017.0,12.0,48.0,2.0,8.0
2017-12-02 15:23:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-12-02 15:23:00,RESIDENCE / HOME,4920 BARKBRIDGE TRL,78744.0,2.0,FR,8,530.0,24.27,True,2017-12-13 00:00:00,Aggravated Assault,30.17760259,-97.75214851,2017.0,12.0,48.0,2.0,15.0
2017-12-02 18:39:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-12-02 18:39:00,RESIDENCE / HOME,2522 MUIRLANDS DR,78744.0,2.0,FR,8,530.0,,True,2017-12-02 00:00:00,Aggravated Assault,30.17290421,-97.76427401,2017.0,12.0,48.0,2.0,18.0
2017-12-02 22:42:00,DEADLY CONDUCT,False,2017-12-02 22:42:00,STREETS / HWY / ROAD / ALLEY,HARRIS BRANCH PKWY / ST MERRYN RD,78754.0,1.0,CH,8,226.0,18.56,False,2017-12-14 00:00:00,Aggravated Assault,30.34738788,-97.61384541,2017.0,12.0,48.0,2.0,22.0
2017-12-02 23:30:00,SEXUAL ASSAULT OF CHILD/OBJECT,False,2018-03-25 03:57:00,PARKING LOTS / GARAGE,6100 BLOCK FELIX AVE,78741.0,3.0,HE,3,443.0,23.17,True,2018-06-11 00:00:00,Rape,,,2017.0,12.0,48.0,2.0,23.0
2017-12-03 01:03:00,ARMED ROBBERY,False,2017-12-03 01:03:00,STREETS / HWY / ROAD / ALLEY,SAN MARCOS ST / E 8TH ST,78702.0,1.0,CH,2,411.0,9.0,False,2017-12-23 00:00:00,Robbery,30.26689797,-97.73151379,2017.0,12.0,48.0,3.0,1.0
2017-12-03 01:50:00,ARMED ROBBERY,False,2017-12-03 04:38:00,RESIDENCE / HOME,8800 N IH 35 SVRD SB,78753.0,4.0,ED,1,250.0,,False,2017-12-20 00:00:00,Robbery,30.35225082,-97.69282075,2017.0,12.0,48.0,3.0,1.0
2017-12-03 02:00:00,ROBBERY BY ASSAULT,False,2017-12-05 13:53:00,STREETS / HWY / ROAD / ALLEY,400 E 6TH ST,78701.0,9.0,GE,2,382.0,11.0,False,2018-01-25 00:00:00,Robbery,30.26735144,-97.73909331,2017.0,12.0,48.0,3.0,2.0
2017-12-03 19:26:00,AGGRAVATED ASSAULT,False,2017-12-03 19:26:00,PARKING LOTS / GARAGE,MANOR RD / ROGGE LN,78723.0,1.0,ID,4,298.0,21.0,True,2018-04-18 00:00:00,Aggravated Assault,30.3045501,-97.68131692,2017.0,12.0,48.0,3.0,19.0
2017-12-03 20:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-12-04 09:49:00,RESIDENCE / HOME,11204 PTARMIGAN DR,78758.0,4.0,ED,4,2212,18.43,False,2017-12-08 00:00:00,Aggravated Assault,30.38869956,-97.70450631,2017.0,12.0,48.0,3.0,20.0
2017-12-03 21:02:00,DEADLY CONDUCT,False,2017-12-03 22:11:00,STREETS / HWY / ROAD / ALLEY,7600 URAY DR,78724.0,1.0,CH,7,300.0,22.0,False,2017-12-07 00:00:00,Aggravated Assault,30.31593255,-97.65400396,2017.0,12.0,48.0,3.0,21.0
2017-12-03 22:43:00,ARMED ROBBERY,False,2017-12-03 23:11:00,GAS / SERVICE STATIONS,4111 S 1ST ST,78745.0,3.0,DA,3,491.0,20.0,True,2017-12-05 00:00:00,Robbery,30.22456125,-97.77048832,2017.0,12.0,48.0,3.0,22.0
2017-12-03 23:12:00,ARMED ROBBERY,False,2017-12-03 23:12:00,GAS / SERVICE STATIONS,2001 E SH 71 WB,78617.0,2.0,HE,8,500.0,23.1,True,2017-12-18 00:00:00,Robbery,30.2187062,-97.66836485,2017.0,12.0,48.0,3.0,23.0
2017-12-03 23:37:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-12-03 23:37:00,RESIDENCE / HOME,4509 E ST ELMO RD,78744.0,2.0,FR,5,495.0,24.13,True,2017-12-05 00:00:00,Aggravated Assault,30.20549246,-97.73862345,2017.0,12.0,48.0,3.0,23.0
2017-12-03 23:49:00,ARMED ROBBERY,False,2017-12-04 02:18:00,GAS / SERVICE STATIONS,6607 S PLEASANT VALLEY RD,78744.0,2.0,FR,8,531.0,24.3,True,2017-12-18 00:00:00,Robbery,30.17901266,-97.74665652,2017.0,12.0,48.0,3.0,23.0
2017-12-03 23:49:00,ARMED ROBBERY,False,2017-12-03 23:49:00,CONVENIENCE STORE,6607 S PLEASANT VALLEY RD,78744.0,2.0,FR,8,531.0,24.3,True,2017-12-18 00:00:00,Robbery,30.17901266,-97.74665652,2017.0,12.0,48.0,3.0,23.0
2017-12-04 00:49:00,AGG ASLT W/MOTOR VEH FAM/DAT V,True,2017-12-04 00:49:00,STREETS / HWY / ROAD / ALLEY,4401 FREIDRICH LN,78744.0,2.0,FR,5,493.0,24.11,False,2017-12-18 00:00:00,Aggravated Assault,30.20893806,-97.74988627,2017.0,12.0,49.0,4.0,0.0
2017-12-04 03:57:00,ROBBERY BY THREAT,False,2017-12-04 03:58:00,STREETS / HWY / ROAD / ALLEY,11117 CAIN HARVEST DR,78754.0,1.0,ED,5,225.0,18.42,False,2017-12-05 00:00:00,Robbery,30.36219732,-97.64258837,2017.0,12.0,49.0,4.0,3.0
2017-12-04 04:07:00,DEADLY CONDUCT,False,2017-12-04 04:49:00,RESIDENCE / HOME,9601 ORIOLE DR,78753.0,4.0,ED,1,240.0,18.23,False,2017-12-07 00:00:00,Aggravated Assault,30.36228485,-97.68911432,2017.0,12.0,49.0,4.0,4.0
2017-12-04 06:42:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-12-04 08:18:00,RESIDENCE / HOME,2101 BURTON DR,78741.0,3.0,HE,2,457.0,,True,2017-12-05 00:00:00,Aggravated Assault,30.23255819,-97.73196698,2017.0,12.0,49.0,4.0,6.0
2017-12-04 06:55:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-12-04 06:55:00,RESIDENCE / HOME,5800 WELLINGTON DR,78723.0,1.0,ID,4,295.0,21.0,True,2017-12-20 00:00:00,Aggravated Assault,30.31066814,-97.68829704,2017.0,12.0,49.0,4.0,6.0
2017-12-04 07:00:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-12-04 23:05:00,RESIDENCE / HOME,1710 E OLTORF ST,78741.0,9.0,HE,1,456.0,,False,2017-12-13 00:00:00,Aggravated Assault,30.23330531,-97.73842733,2017.0,12.0,49.0,4.0,7.0
2017-12-04 07:00:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-12-04 23:43:00,RESIDENCE / HOME,1710 E OLTORF ST,78741.0,9.0,HE,1,456.0,,True,2017-12-12 00:00:00,Aggravated Assault,30.23330531,-97.73842733,2017.0,12.0,49.0,4.0,7.0
